,gen,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,windBearing,precipIntensity,dewPoint
2016-06-17,166.78025002299992,93973.80000000088,803.9000000000085,14317.640000000049,93973.80000000088,1456994.440000019,6871.100000000028,321482.0,0.0,67738.46000000008
2016-06-18,177.8209666009999,98672.46000000012,818.7599999999874,14279.360000000004,98476.21999999993,1460610.2400000056,5862.499999999995,168010.0,0.0,72391.66000000102
2016-06-19,173.031350059,99972.12000000026,815.6000000000001,14270.080000000004,99376.72000000035,1469850.0400000066,5016.579999999952,294722.0,0.0,73398.66000000012
2016-06-20,162.58738332300038,103764.83999999889,797.2399999999956,14339.09999999999,103237.41999999857,1471634.9,7886.199999999997,284642.0,0.0,77174.88000000035
2016-06-21,195.4301666409997,104700.74000000028,834.479999999999,14395.359999999951,104550.08000000013,1465722.3200000124,12814.240000000014,261556.0,0.06379999999999993,80621.33999999953
2016-06-22,160.3356833059998,103031.74000000092,1131.3199999999922,13185.379999999835,103031.74000000092,1460748.0400000012,12219.339999999998,263988.0,6.646800000000024,92658.79999999981
2016-06-23,155.92889999700003,105374.42000000106,1039.2799999999913,13530.679999999982,105341.36000000066,1456205.240000025,7705.739999999998,338784.0,7.696600000000012,89841.75999999931
2016-06-24,178.19604998300014,104266.24000000025,819.5799999999936,14299.07999999999,103743.08000000085,1460626.2800000077,7628.140000000018,446536.0,0.0,78254.77999999971
2016-06-25,174.10840002800012,100912.64000000118,1037.1200000000006,13969.05999999993,101043.72000000051,1460841.7200000111,10039.939999999966,279776.0,13.061399999999978,86457.55999999955
2016-06-26,169.94621657899975,98174.40000000074,874.5000000000091,14127.980000000005,98174.40000000074,1458024.8799999882,13664.160000000076,408078.0,2.459400000000021,75537.98000000021
2016-06-27,132.68508337399962,97368.5199999995,811.559999999991,14320.119999999994,97318.63999999946,1464557.060000011,9371.880000000092,367778.0,0.0,71579.80000000034
2016-06-28,76.01208334599994,102834.99999999943,810.8999999999902,14207.440000000022,102079.26000000142,1462849.6800000202,8987.61999999994,324714.0,0.05059999999999995,75680.06000000183
2016-06-29,176.77296671399984,107087.32000000036,1035.5399999999927,12567.339999999995,107581.47999999933,1452297.5400000028,6075.7599999999775,325052.0,9.786199999999907,91963.28000000057
2016-06-30,168.93846662699983,111738.84000000043,916.8999999999866,14075.779999999913,112213.28000000022,1454305.9400000034,7759.7999999999265,339422.0,0.0,90316.39999999994
2016-07-01,111.56546670199991,108427.17999999975,1151.2600000000016,12203.940000000028,109598.19999999946,1451372.7799999982,4852.639999999955,231978.0,7.000599999999972,98338.33999999998
2016-07-02,172.58218324999993,102776.69999999975,1102.9599999999864,13092.240000000029,102776.69999999975,1454681.460000007,8541.380000000103,99458.0,2.572600000000017,91213.09999999857
2016-07-03,178.33755008999978,90353.65999999936,1238.3399999999976,11865.660000000127,90353.65999999936,1455919.3799999969,6245.000000000004,149962.0,9.479800000000003,84171.18000000037
2016-07-04,180.8848499519999,94621.5899999995,1224.4000000000176,12503.469999999972,94621.5899999995,1457610.9900000128,4474.399999999981,348158.0,5.620499999999922,87768.80999999949
2016-07-05,132.98766667900023,94700.91000000032,1041.5799999999854,12755.859999999897,94700.91000000032,1466842.06000001,5718.220000000013,353521.0,0.0,80031.32999999957
2016-07-06,164.831116573,105405.80999999984,933.5300000000027,14124.579999999909,105326.57999999991,1465951.2800000096,8801.349999999982,287484.0,0.0,85659.2999999997
2016-07-07,85.66458337499998,112133.40999999948,953.6600000000025,13896.800000000016,113097.84999999966,1461907.5199999965,13166.229999999985,273152.0,1.5617999999999945,93421.74999999983
2016-07-08,94.97136666200005,109891.32000000039,1198.7700000000234,10549.540000000196,111698.52000000102,1454095.2400000126,9722.560000000041,293398.0,13.075799999999953,101466.51999999983
2016-07-09,27.733400054000008,111017.44000000056,970.9699999999838,12999.510000000075,112012.2,1458159.8899999976,6823.170000000026,314898.0,2.165999999999996,92477.0300000001
2016-07-10,83.68033333199995,110010.73999999961,953.7600000000069,14258.640000000029,110387.59000000037,1465716.639999988,5375.310000000024,293327.0,0.6669000000000043,91278.96000000011
2016-07-11,145.63948333699983,110840.66000000072,954.1899999999922,13845.560000000014,111865.30000000194,1465498.5399999884,7912.960000000028,331672.0,0.8505000000000001,91585.54999999932
2016-07-12,161.5846666120002,107152.96000000057,920.2900000000076,14324.020000000017,107487.85000000059,1462710.9999999953,11965.289999999883,384682.0,5.0432999999999915,87205.6900000002
2016-07-13,146.1654833609999,96511.1899999998,839.2900000000105,14124.119999999966,96427.40000000056,1471005.2399999872,7725.229999999987,412102.0,0.0,71447.96999999997
2016-07-14,67.26601669800002,102338.01000000018,857.5400000000135,14255.79000000004,101706.0400000007,1469273.879999987,7281.909999999979,372581.0,0.0,77522.70000000054
2016-07-15,140.14933342500026,114379.85999999948,857.4999999999981,14348.129999999957,115921.56999999961,1458603.6899999767,11690.00999999991,311116.0,0.3705000000000009,90754.05999999879
2016-07-16,147.9675000020001,115577.51000000081,857.330000000003,14117.729999999992,115634.48999999977,1453435.359999998,11871.109999999935,392625.0,0.7409999999999987,90716.74000000111
2016-07-17,151.8896166660001,107345.01999999922,880.2600000000105,13726.949999999943,106832.02000000005,1460835.219999995,7643.349999999952,397292.0,0.0,84128.15000000097
2016-07-18,118.31445004400004,110015.02999999792,977.619999999999,14320.20000000002,111930.79999999948,1457790.4799999981,7453.6600000000135,301839.0,2.3711999999999933,92636.59999999945
2016-07-19,127.81431669099989,112068.48999999983,902.7899999999976,14353.259999999966,112066.77999999952,1455490.730000008,11626.319999999916,389292.0,0.0,90156.29999999912
2016-07-20,168.8267666790002,110089.38000000021,862.7499999999998,14220.449999999968,109515.39000000006,1458547.140000007,5291.800000000006,358217.0,0.0,85304.08000000009
2016-07-21,175.0960500140001,112261.82000000002,911.4900000000015,14160.849999999953,112721.81000000003,1457041.8800000052,5037.8299999999945,332816.0,1.2148000000000032,90699.6100000005
2016-07-22,146.0853666600002,106970.59000000037,1122.9699999999953,12471.799999999981,107645.47000000077,1457175.1400000069,5483.099999999937,183634.0,8.087599999999947,95492.24999999907
2016-07-23,170.01708344400015,105418.3399999993,1059.6699999999837,13041.069999999845,105555.13999999876,1464343.659999992,5172.64999999994,138194.0,27.01670000000023,90949.33000000208
2016-07-24,168.38071664400007,99510.84000000029,1243.5500000000152,12075.250000000031,99510.84000000029,1466757.5499999877,7407.989999999949,58523.0,24.49990000000021,93252.60999999955
2016-07-25,111.50260003000004,99497.0499999992,1177.1100000000117,12945.839999999976,99497.0499999992,1467167.8100000077,5059.350000000003,73854.0,36.84439999999998,90901.87000000013
2016-07-26,167.99236669900014,93920.30999999844,1173.3800000000042,12158.26,93920.30999999844,1470484.87,4109.700000000054,56581.0,2.263299999999982,84777.70999999905
2016-07-27,152.66234995500008,98923.70000000014,965.1899999999961,13701.179999999935,98906.0300000004,1470744.6099999936,5685.590000000054,289820.0,0.0,80361.62999999963
2016-07-28,114.85661667099993,103336.24999999936,928.6299999999902,14123.54999999998,103026.21999999903,1466383.1700000076,7824.360000000023,283026.0,0.0,82460.87999999925
2016-07-29,115.80528333400008,110163.05999999959,964.6100000000075,14267.760000000017,110644.47999999995,1453678.6900000095,11545.2000000001,287132.0,1.8944999999999959,92136.71000000015
2016-07-30,110.33176663399999,106784.21999999993,977.0599999999905,13472.61000000005,107783.1000000012,1451407.4599999974,8175.369999999941,411834.0,2.7719999999999985,89010.0499999984
2016-07-31,51.17870003000004,104222.56999999977,874.3599999999991,14350.410000000064,103894.16999999993,1461353.1799999964,7348.289999999913,314196.0,0.0018,81291.3000000012
2016-08-01,45.404866649999974,102292.11999999994,867.0699999999811,14218.74000000004,101448.52000000008,1469941.460000001,6857.620000000077,374435.0,0.0,77589.86999999957
2016-08-02,100.26898336500014,107585.42999999977,1058.4299999999891,13433.839999999984,108557.50999999793,1470534.4200000106,9581.36000000009,270391.0,19.297800000000187,93426.43000000039
2016-08-03,172.02823333300003,114456.76999999996,1181.5000000000193,10885.139999999898,118842.52000000051,1465402.4399999871,5841.779999999967,292731.0,5.753299999999999,105139.54000000103
2016-08-04,171.92423338900016,114638.68999999932,1147.1699999999855,13842.130000000081,118892.78999999995,1456977.5399999858,7865.990000000036,296842.0,11.899499999999914,104333.33000000006
2016-08-05,160.9024666209998,115521.04000000085,1150.9199999999942,12782.660000000044,121197.67000000025,1456597.499999996,5657.289999999929,272626.0,15.986100000000016,105059.80999999936
2016-08-06,99.91716663899996,114654.74999999959,1104.9000000000033,14074.299999999983,118413.89999999988,1458450.7999999998,8645.689999999944,333651.0,9.432699999999969,102290.78000000093
2016-08-07,170.3892333349999,108920.74000000063,997.8899999999977,14386.899999999936,109409.23000000144,1469017.0000000098,7796.5000000000555,389206.0,0.0,92384.64000000195
2016-08-08,169.20796667199963,108596.01000000056,1147.459999999989,14069.76999999982,110398.92000000048,1467911.7699999802,9404.769999999957,179181.0,7.0755999999999935,98637.67000000169
2016-08-09,167.30958336100016,106798.67000000004,1002.5999999999922,14295.579999999969,106897.85000000003,1461258.4699999993,12230.89000000015,407142.0,0.7049000000000005,90754.9100000001
2016-08-10,47.93274987300001,106191.34999999992,1056.589999999996,13854.310000000105,106686.68000000042,1460870.0700000268,4764.339999999995,335852.0,0.8777999999999975,91522.65000000168
2016-08-11,111.01976665200003,104705.8700000008,1014.2299999999846,13822.649999999847,104858.630000001,1460165.789999986,4407.379999999979,269163.0,0.0,88220.5399999988
2016-08-12,99.50756674600001,106352.0099999998,1059.3500000000015,14086.369999999888,106949.36999999936,1459967.6300000024,8209.920000000051,253126.0,0.2736000000000008,92532.2200000011
2016-08-13,135.0506667060002,105757.33999999975,1130.3799999999844,13244.610000000002,106535.38999999998,1454748.1499999792,12114.240000000245,298629.0,31.578000000000007,94868.20999999999
2016-08-14,146.81153328000013,89968.60999999946,972.9000000000001,14115.569999999909,89968.60999999946,1468297.4399999867,11329.239999999782,435328.0,0.06840000000000002,72560.81000000014
2016-08-15,139.23851665999987,95789.66999999857,987.8399999999826,13883.579999999845,95789.66999999857,1475693.3099999956,5284.210000000056,359288.0,0.0,78074.7600000002
2016-08-16,76.86998330000011,105326.78999999921,984.4199999999837,14112.150000000092,105332.60999999908,1469664.5099999798,8789.810000000121,278000.0,0.0,87546.62999999989
2016-08-17,124.55818338900006,109362.74999999975,1088.4299999999866,13162.750000000024,110677.78000000035,1461732.4499999976,10243.01000000003,292320.0,0.712500000000001,96762.12000000077
2016-08-18,169.11778336100008,107752.04000000095,962.7799999999877,14007.049999999968,108563.45000000081,1467159.9899999942,7392.860000000039,357910.0,0.0,89195.66000000051
2016-08-19,131.47359997500007,106376.57999999952,975.1399999999917,14052.870000000086,106485.13999999852,1473636.8099999875,6991.360000000014,257865.0,0.0,88028.790000001
2016-08-20,171.9105999509999,110338.26000000203,905.3900000000023,14316.21000000008,110322.89000000079,1468045.1299999997,12431.729999999945,338591.0,0.38759999999999944,89023.25000000026
2016-08-21,72.7070833030001,98928.42000000004,917.2799999999908,14272.889999999972,98804.81000000032,1469705.1400000097,7442.979999999971,313005.0,0.0,78318.20000000008
2016-08-22,188.6922666600002,99643.5599999982,1109.450000000008,14266.389999999998,99641.5999999982,1462033.4199999974,5924.140000000001,294660.0,0.0,88126.79000000126
2016-08-23,181.98953342800016,102836.840000001,1142.849999999998,13799.949999999937,102836.840000001,1455800.0699999998,3921.0800000000245,342531.0,3.7619999999999925,92631.34999999977
2016-08-24,167.2950999259997,95548.91000000073,946.4600000000065,14283.789999999926,95548.91000000073,1465031.0499999993,9496.999999999996,168958.0,0.06269999999999992,76667.77000000031
2016-08-25,120.74739998200002,90806.62000000053,1011.7700000000118,14288.849999999833,90806.62000000053,1472858.6799999948,6117.410000000096,63472.0,0.0,75379.04999999917
2016-08-26,141.73911666100005,92380.48999999964,966.1499999999941,13644.179999999895,92380.48999999964,1475426.009999983,9227.05999999999,46935.0,0.0,73911.88000000005
2016-08-27,157.27256667899994,95363.64999999951,912.0999999999968,14353.260000000058,95363.64999999951,1470795.9000000253,14704.439999999913,27162.0,0.0,75283.55000000031
2016-08-28,168.3676666319998,100633.06999999864,1115.9999999999923,13119.000000000064,100633.06999999864,1465249.1700000092,14544.539999999924,48199.0,0.9870000000000032,89938.46999999999
2016-08-29,152.9577498979996,102984.499999999,1174.8000000000022,13340.879999999881,102984.499999999,1463273.9700000063,8663.140000000032,76349.0,0.8085000000000003,94044.66999999975
2016-08-30,170.65785001699973,108094.2599999991,1143.190000000011,12212.880000000026,109223.43000000011,1455509.089999986,6578.469999999957,256011.0,11.593700000000021,97361.56000000003
2016-08-31,59.25679998100002,110455.75000000016,1044.960000000001,13463.219999999937,111477.18999999977,1459280.170000003,7067.579999999913,348044.0,0.08559999999999993,95311.11000000007
2016-09-01,75.23861674399994,110789.69000000054,1110.9399999999996,13776.569999999825,112111.52000000067,1459956.9199999915,10147.749999999933,224386.0,2.312199999999983,99386.16999999856
2016-09-02,150.24938331400017,91178.44999999885,970.4799999999918,13574.489999999985,91178.44999999885,1466843.3999999934,10776.129999999992,388624.0,7.6228999999999765,73246.38000000014
2016-09-03,131.08931665399982,89100.71000000034,992.6999999999953,13701.749999999896,89100.71000000034,1473393.880000003,4580.180000000053,322271.0,0.0,71669.49000000041
2016-09-04,161.58163335800006,101893.49000000095,968.1399999999936,14130.389999999972,101802.72000000085,1466779.0200000133,10763.630000000068,285169.0,0.0,83432.37999999974
2016-09-05,139.9843167139998,93163.64000000055,930.2300000000012,14069.96999999995,92984.80000000008,1470494.4500000183,11447.44000000006,237469.0,0.5016000000000016,74246.54999999994
2016-09-06,84.48695000599997,83121.30999999882,994.6399999999952,13877.880000000037,83121.30999999882,1477449.4699999944,3555.63,298997.0,0.0,65984.52000000073
2016-09-07,85.34856668299996,88617.02999999946,994.23000000001,13841.970000000105,88617.02999999946,1474861.409999993,8663.05999999996,247905.0,0.0,71831.5099999999
2016-09-08,112.87868328699989,101375.83999999946,1127.5400000000054,14122.409999999967,101375.83999999946,1465577.0099999863,11974.120000000217,275409.0,2.0006999999999886,90598.8299999978
2016-09-09,136.5688333930002,103048.2399999992,1292.0599999999909,11664.71999999996,103048.2399999992,1464374.9999999884,5911.099999999951,244452.0,39.991400000000155,98357.84999999961
2016-09-10,76.798633362,101518.51000000018,1221.459999999999,9993.900000000047,101744.22999999972,1467452.0399999972,3882.749999999999,287526.0,0.1765000000000002,93653.23000000067
2016-09-11,137.2958167319998,97561.57000000012,1073.9900000000036,11818.889999999948,97561.57000000012,1470152.1400000001,5233.660000000034,293703.0,0.0,83068.28999999925
2016-09-12,163.639050024,94831.03999999963,1014.3699999999966,13959.390000000038,94580.23999999982,1470637.140000002,5753.600000000015,223738.0,0.0,78047.16000000059
2016-09-13,167.10455011699995,93008.3500000011,1061.5999999999885,14231.290000000015,93008.3500000011,1463794.6900000037,6239.959999999963,299467.0,2.534100000000004,79668.84999999934
2016-09-14,147.30349999599974,80791.7300000001,972.0299999999995,13993.320000000083,80739.8599999999,1468621.6899999927,10153.549999999923,331277.0,1.216499999999996,63621.30999999987
2016-09-15,170.3346833009999,72042.58000000002,961.3400000000015,13594.28000000001,71412.35000000011,1471128.0899999926,8619.02000000013,399603.0,0.0,53622.89999999983
2016-09-16,158.16643335399993,78618.04999999981,980.8699999999895,13486.159999999982,78545.46999999981,1468649.2399999718,7879.659999999996,223919.0,1.7988999999999984,62012.10999999971
2016-09-17,141.5074500249997,87413.66999999993,1193.0300000000075,12127.61999999995,87413.66999999993,1460010.939999988,3407.28999999997,201844.0,14.297899999999947,78931.1700000007
2016-09-18,32.727316633999976,81754.60000000021,1129.560000000003,14071.029999999933,81754.60000000021,1475260.1600000202,12574.31000000005,71088.0,0.06840000000000002,72020.7000000011
2016-09-19,40.95368328499991,81361.18999999901,970.999999999986,14400.0,81361.18999999901,1484671.360000012,12719.470000000232,76066.0,0.0,65475.289999999426
2016-09-20,121.13221674100024,76720.56999999941,1191.5000000000007,11075.93999999997,75188.97999999966,1480786.9300000085,13789.589999999944,49175.0,11.7623999999999,69085.57999999962
2016-09-21,122.59964997700014,76464.22999999988,1295.0100000000052,10894.330000000064,76464.22999999988,1473384.639999988,10062.859999999848,37405.0,0.5894999999999996,72324.97999999982
2016-09-22,138.502616668,82376.86000000034,1291.4000000000062,12713.36000000006,82376.86000000034,1464904.0800000124,3786.270000000056,232317.0,0.0,78009.92999999922
2016-09-23,67.48030003900011,88501.7099999998,1156.4299999999948,13946.279999999972,88501.7099999998,1470681.8100000175,6039.970000000031,132139.0,2.781599999999993,79280.62999999952
2016-09-24,132.84841665800025,76502.76000000024,1171.5400000000088,13020.029999999946,75660.8699999997,1480722.370000024,6495.400000000015,46012.0,0.0,67901.39000000042
2016-09-25,149.54536664400018,76798.23999999955,1107.9500000000228,11797.949999999839,76235.6499999994,1478106.1399999985,4301.359999999957,208988.0,0.0,64629.00000000073
2016-09-26,133.94601664900003,81045.79999999992,1091.7400000000312,11662.859999999831,80515.69999999966,1477496.3699999857,4652.939999999974,287145.0,0.0,67745.26999999954
2016-09-27,105.6391833120002,80986.50000000061,1174.9900000000134,11411.490000000025,80986.50000000061,1470829.9999999946,4450.810000000009,253893.0,0.05129999999999998,71925.93000000025
2016-09-28,30.836049932999966,82434.01999999958,1251.3299999999917,12206.070000000032,82434.01999999958,1464189.3799999992,8914.430000000031,295364.0,13.885200000000046,76852.5999999994
2016-09-29,127.02688330800002,71402.44999999898,825.0900000000132,14400.0,67082.19999999917,1470356.039999998,16433.24999999995,435484.0,0.0,49218.700000000405
2016-09-30,43.54343331499992,65729.62000000001,983.0999999999913,14271.749999999949,63875.06000000029,1483654.7100000079,5047.209999999922,287066.0,0.0,49160.84000000014
2016-10-01,23.373066734999988,73320.23999999961,1109.8399999999976,13980.349999999928,73084.66999999975,1479722.1200000055,5697.440000000013,256399.0,0.0,62116.60999999991
2016-10-02,29.084116659000028,80194.28000000087,1171.2200000000066,13308.580000000014,80042.82000000085,1467359.1500000122,8688.049999999925,315947.0,1.3451999999999988,71567.38000000054
2016-10-03,90.09249998600013,67517.37000000018,934.5700000000029,14387.799999999901,64804.93000000045,1478015.9999999905,8679.280000000028,337316.0,0.0,49797.61999999924
2016-10-04,37.80663331499986,63348.72000000063,1049.189999999983,13968.739999999934,61530.800000000796,1482063.8900000118,5878.300000000134,193204.0,0.0,49566.62000000044
2016-10-05,133.593350008,79937.77000000038,1131.730000000002,13337.00000000001,79303.36000000038,1466482.5700000022,9312.150000000001,280432.0,0.05129999999999998,69691.28000000026
2016-10-06,124.6946334220003,91824.42000000092,1182.2800000000195,12493.749999999949,91824.42000000092,1458010.2200000035,2890.800000000023,297560.0,1.524699999999993,83145.93000000069
2016-10-07,121.96710000300021,97847.19999999953,1105.9499999999987,11911.459999999992,97847.19999999953,1455114.540000013,10505.270000000064,227932.0,0.08840000000000013,86039.36999999969
2016-10-08,51.62460000699983,88360.20000000058,1044.2200000000028,13505.849999999855,88212.5400000006,1465409.7599999881,8335.879999999976,291734.0,0.0,73707.55999999998
2016-10-09,13.350466684000029,85541.62000000017,1126.9600000000032,11988.929999999968,85376.92000000016,1466214.1900000044,7073.120000000071,117738.0,1.7442000000000084,74998.06000000003
2016-10-10,128.74340003600037,89052.50999999921,1311.8700000000283,10223.360000000055,89052.50999999921,1439674.5499999942,6690.25000000004,321755.0,21.431900000000063,85193.35000000068
2016-10-11,118.51485006300011,63174.280000000035,1110.3600000000097,13136.389999999994,54730.86999999978,1437223.5899999815,17007.939999999995,400529.0,22.537899999999937,53152.270000000215
2016-10-12,117.1624500010002,72932.20999999982,823.4400000000109,14266.619999999835,71169.7699999995,1452011.770000012,15060.739999999989,382635.0,0.8835000000000008,49738.00999999971
2016-10-13,66.61769993600021,63884.59000000003,792.2400000000071,14400.0,57583.71999999963,1464176.220000001,16308.649999999938,409173.0,0.0,41181.45000000008
2016-10-14,121.4514999860002,56288.520000000106,770.9600000000027,14400.0,47798.800000000585,1477188.6699999967,13822.460000000068,444802.0,0.0,32904.6100000002
2016-10-15,119.9717832880001,48116.42999999949,1014.9299999999926,12603.990000000034,42937.36999999997,1484624.989999989,6829.160000000131,228091.0,6.044200000000009,34771.00999999974
2016-10-16,78.94356663900003,56907.02999999956,1232.740000000039,10510.829999999958,49288.07999999966,1467382.190000007,12822.710000000128,271067.0,29.996900000000316,50825.19999999963
2016-10-17,41.67550001099999,61857.03000000004,1076.0799999999786,14382.899999999938,57806.07000000055,1466547.4199999992,10097.990000000045,356318.0,0.410399999999998,50467.12999999982
2016-10-18,83.45808337600039,77278.28000000094,1093.1700000000023,13923.030000000108,76735.64000000102,1456001.2800000177,7756.400000000036,368146.0,4.38530000000001,66134.80999999933
2016-10-19,113.31173336000035,64590.540000000576,998.3000000000147,14235.719999999954,58915.150000000824,1467289.1299999973,11988.429999999868,458847.0,0.9613000000000018,50260.50000000011
2016-10-20,50.01789999699997,55421.57000000042,1105.9199999999842,14097.69999999999,52331.380000000056,1479619.1099999943,6956.580000000001,138464.0,0.0,44856.73000000015
2016-10-21,22.620516663,77549.53999999956,1106.0300000000184,14027.659999999849,75868.16000000008,1472387.2199999932,6747.650000000018,301480.0,0.0,66655.54000000024
2016-10-22,19.944916704999976,78729.56999999976,1217.5899999999901,12533.170000000153,78701.99999999978,1459521.1199999906,8063.509999999992,347865.0,1.3736999999999904,71976.66000000045
2016-10-23,127.55771668699994,68010.80000000013,888.9599999999996,14210.219999999956,64442.42999999947,1467695.8699999966,11390.780000000119,453254.0,0.0,48697.4299999998
2016-10-24,73.92668332600002,61929.969999999805,1081.949999999992,14097.909999999836,59529.6400000004,1469513.7800000177,6595.489999999956,338907.0,0.17339999999999986,50839.18000000022
2016-10-25,120.61645003199978,61040.32000000097,972.4199999999962,13836.640000000018,54262.87999999985,1475911.6500000064,12531.890000000245,305463.0,1.160399999999995,45868.54000000056
2016-10-26,111.32046665899996,52126.94999999976,998.3200000000055,14390.310000000047,48059.95000000056,1481932.7400000037,6754.979999999876,274962.0,0.0,37205.979999999465
2016-10-27,14.311033287999996,60817.680000000604,1005.6299999999994,14260.919999999993,58433.47000000014,1464096.3600000164,5565.500000000063,414627.0,0.0,45254.920000000246
2016-10-28,25.742600026999956,62504.24000000102,1174.3299999999954,13466.910000000005,58015.97000000038,1457740.1699999974,8316.809999999958,443309.0,0.9803999999999977,54876.93000000026
2016-10-29,57.73480000099997,63801.300000000796,827.7200000000034,14396.580000000029,58804.879999999765,1450295.3599999917,9824.560000000098,335989.0,0.0,42437.380000000034
2016-10-30,46.90733332599999,58806.48000000019,695.1200000000034,14400.0,50885.220000000205,1462101.5599999896,18361.069999999985,459956.0,0.05129999999999998,32309.93000000022
2016-10-31,112.94068344599997,56639.35999999996,761.3999999999997,14400.0,50116.670000000646,1469442.119999986,9560.549999999977,354970.0,0.0,33167.820000000575
2016-11-01,111.56423337299992,59377.509999999136,841.8799999999951,14346.990000000078,56240.799999999916,1462820.500000003,7446.559999999959,349585.0,0.0,37135.460000000036
2016-11-02,92.37991665300005,65660.91000000066,796.9400000000082,13523.979999999901,63331.88000000071,1462011.1000000034,6497.2300000000505,223645.0,8.520100000000001,41165.700000000106
2016-11-03,28.63518340100003,68666.96000000022,1288.9900000000173,10526.10000000008,65122.710000000625,1448985.6400000008,9717.899999999996,237566.0,20.145199999999974,64228.75999999884
2016-11-04,100.21721666100007,63938.45999999925,1126.3899999999896,11714.270000000011,60575.4599999997,1457326.5099999884,10601.149999999961,428640.0,0.0,53980.8400000003
2016-11-05,32.52953348800003,65835.15000000021,1038.9799999999868,13967.939999999959,62408.88000000027,1466927.4100000043,7559.919999999977,421555.0,0.0,52134.840000000215
2016-11-06,49.77921666700009,62951.65000000009,1103.6299999999987,13340.819999999918,61234.800000000134,1461228.8199999933,5127.240000000015,191511.0,0.0,51625.48999999997
2016-11-07,117.70684993200008,56983.360000000066,1198.4799999999898,10709.359999999875,48491.49000000003,1435821.9099999985,13734.010000000138,325315.0,22.611900000000304,50212.390000000036
2016-11-08,113.0138500070002,44542.92000000099,951.7100000000102,11977.190000000068,29769.470000000038,1439074.1799999997,20030.790000000477,395236.0,0.24510000000000018,30018.48999999997
2016-11-09,13.98698334199998,46583.9100000001,836.7000000000094,14273.780000000019,32604.559999999896,1458571.0500000124,19579.030000000013,428142.0,0.0,27756.699999999983
2016-11-10,109.4583999620001,45653.59000000008,897.2200000000071,14400.0,35256.53000000022,1474387.7000000016,12668.87999999998,455489.0,0.0,28818.30999999979
2016-11-11,113.42508334299994,49786.65000000018,1129.540000000002,13164.999999999947,45904.75999999997,1477440.2400000023,5203.450000000041,42434.0,2.963999999999979,40909.05000000045
2016-11-12,130.69073330900005,56655.44000000038,1357.8100000000115,4636.0599999999395,55269.39000000082,1473372.0100000096,3401.4800000000528,231182.0,0.24509999999999918,54453.57999999955
2016-11-13,138.14721673500003,53686.79999999988,1302.8100000000309,10332.939999999951,49696.47999999969,1466582.9299999932,5939.44999999998,444533.0,0.9918000000000007,49969.629999999575
2016-11-14,131.0672167090004,48113.610000000386,1163.850000000025,14109.54999999986,41329.7899999999,1466162.6699999836,8434.89999999997,426651.0,0.21660000000000057,40145.39999999988
2016-11-15,12.672566697000033,48314.49999999963,1119.8499999999876,14272.39999999993,45442.84000000009,1470800.1099999961,4602.48999999998,313658.0,0.0,38499.9399999996
2016-11-16,30.013466651000044,64951.06999999981,1355.6800000000308,7398.049999999999,63289.51999999986,1460021.8899999983,5028.469999999961,269699.0,28.55700000000006,62679.2400000003
2016-11-17,106.30951669900008,66726.97999999985,1361.6100000000274,8449.760000000042,64010.410000000425,1451286.1299999957,6413.410000000018,170621.0,39.50099999999956,64575.429999999775
2016-11-18,124.73508331699983,60515.379999999146,999.4799999999923,14359.610000000013,54269.87999999955,1447757.6399999924,12698.909999999854,378853.0,0.045600000000000016,46865.56999999962
2016-11-19,126.91681668400004,59257.68999999994,857.2199999999959,14382.330000000029,49989.43999999987,1454474.0500000073,15883.339999999891,402071.0,0.0,40336.49999999973
2016-11-20,25.50198334900004,51010.7500000005,832.9200000000048,14384.039999999952,40376.52000000073,1467930.8299999996,14871.390000000229,455046.0,0.0,31623.379999999997
2016-11-21,42.74780003100003,44061.09999999992,1091.2799999999927,11279.960000000043,39996.01000000007,1468468.57,5263.050000000088,225540.0,2.228699999999988,33581.57000000028
2016-11-22,109.352400004,49701.639999999876,1167.539999999992,13528.329999999954,44262.31000000016,1465531.4199999985,6862.679999999957,295484.0,0.0,41771.570000000036
2016-11-23,136.04176669899968,52011.82000000066,1218.3899999999971,10605.509999999946,49574.91000000022,1461440.4800000049,4561.7799999999925,139371.0,4.913399999999993,45716.61999999917
2016-11-24,21.54348340100006,48158.93999999995,1260.7100000000166,8563.760000000007,44105.33000000042,1460033.149999998,5717.789999999984,347535.0,0.0,43016.36000000026
2016-11-25,19.27628326700007,44659.10999999975,771.9399999999971,14305.95999999993,31182.189999999875,1461207.4800000007,17467.30000000014,412204.0,0.0,23058.340000000062
2016-11-26,32.45156666999997,32967.13999999987,771.3699999999887,14393.15999999987,20020.33000000009,1477039.1499999955,12053.40999999996,428957.0,0.0,11909.390000000041
2016-11-27,39.878133338999874,29624.52999999968,1050.069999999996,13547.289999999972,23804.55000000002,1485052.5200000005,5755.4400000000405,315885.0,0.09120000000000003,18255.830000000075
2016-11-28,128.39591665300026,47383.9199999997,1282.95000000001,8053.329999999984,41752.090000000055,1459704.0700000017,6767.940000000047,264074.0,15.418499999999929,43183.83999999946
2016-11-29,5.592516666000004,49453.13999999911,902.4800000000009,14009.060000000047,41410.24999999995,1465341.4899999977,9391.10999999997,338656.0,0.10260000000000007,32779.72999999988
2016-11-30,10.161900090000032,41808.789999999826,968.3899999999916,13687.129999999986,33170.159999999916,1459328.1099999899,9274.159999999985,359136.0,0.0,27278.750000000047
